"id","question_text","category","difficulty","expected_answer","created_at","skills","question_type","source","embedding"
504,How do you rotate logs in Linux?,Linux,Intermediate,Log rotation is handled using logrotate. It prevents logs from consuming excessive disk space.,2026-06-16 12:45:40.229,{Linux},Technical,gfg,
505,How do you identify zombie processes?,Linux,Intermediate,Zombie processes appear with state Z in ps aux. They indicate a parent process issue and do not consume resources.,2026-06-16 12:45:40.229,{Linux},Technical,gfg,
303,How to Perform Data Import and Export in MongoDB?,MongoDB,Basic,"To perform data import and export in MongoDB, you can use the mongoimport and mongoexport tools. These tools allow you to import data from JSON, CSV or TSV files into MongoDB and export data from MongoDB collections to JSON or CSV files. Import Data: mongoimport --db mydatabase --collection mycollection --file data.json This command imports data from data.json into the mycollection collection in the mydatabase database. Export Data: mongoexport --db mydatabase --collection mycollection --out data.json This command exports data from the mycollection collection in the mydatabase database to data.json.",2026-06-16 12:45:40.229,{Technical},Technical,gfg,
304,What are MongoDB Aggregation Pipelines and How are They Used?,MongoDB,Advanced,"The aggregation pipeline is a framework for data aggregation, modeled on the concept of data processing pipelines. Documents enter a multi-stage pipeline that transforms the documents into aggregated results. Each stage performs an operation on the input documents and passes the results to the next stage. db.orders.aggregate([ { $match: { status: ""A"" } }, { $group: { _id: ""$cust_id"", total: { $sum: ""$amount"" } } }, { $sort: { total: -1 } } ]) Stage 1 ($match) filters documents by status ""A"". Stage 2 ($group) groups documents by customer ID and calculates the total amount for each group. Stage 3 ($sort) sorts the results by total amount in descending order. Aggregation pipelines are powerful and flexible, enabling complex data processing tasks to be executed within MongoDB.",2026-06-16 12:45:40.229,{Technical},Technical,gfg,
305,How to Perform Aggregation Operations Using MongoDB?,MongoDB,Advanced,"Aggregation operations in MongoDB are performed using the aggregate method. This method takes an array of pipeline stages, each stage representing a step in the data processing pipeline. Example: Calculate total sales for each product: db.sales.aggregate([ { $match: { status: ""completed"" } }, { $group: { _id: ""$product"", totalSales: { $sum: ""$amount"" } } }, { $sort: { totalSales: -1 } } ])",2026-06-16 12:45:40.229,{Technical},Technical,gfg,
308,How to Handle Transactions in MongoDB?,MongoDB,Intermediate,"MongoDB supports multi-document ACID transactions by allowing us to perform a series of read and write operations across multiple documents and collections in a transaction. This ensures data consistency and integrity. To use transactions we typically start a session, begin a transaction, perform the operations and then commit or abort the transaction. Example in JavaScript: JavaScript const session = client . startSession (); session . startTransaction (); try { db . collection1 . insertOne ({ name : ""Alice"" }, { session }); db . collection2 . insertOne ({ name : ""Bob"" }, { session }); session . commitTransaction (); } catch ( error ) { session . abortTransaction (); } finally { session . endSession (); }",2026-06-16 12:45:40.229,{MongoDB},Technical,gfg,
309,"What is MongoDB Atlas, and How Does it Differ From Self-Hosted MongoDB?",MongoDB,Intermediate,"MongoDB Atlas is a fully managed cloud database service provided by MongoDB. It offers automated deployment, scaling, and management of MongoDB clusters across various cloud providers ( AWS , Azure , Google Cloud ). Key differences from self-hosted MongoDB include: Managed Service: Atlas handles infrastructure management, backups, monitoring, and upgrades. Scalability : Easily scale clusters up or down based on demand. Security : Built-in security features such as encryption, access controls, and compliance certifications. Global Distribution : Deploy clusters across multiple regions for low-latency access and high availability. Integrations : Seamless integration with other cloud services and MongoDB tools.",2026-06-16 12:45:40.229,{MongoDB},Technical,gfg,
506,How do you troubleshoot high load average?,Linux,Intermediate,Check CPU usage and runnable processes Identify blocked I/O Analyze memory pressure Load average alone does not always mean high CPU usage.,2026-06-16 12:45:40.229,{Linux},Technical,gfg,
507,How do you mount an NFS share?,Linux,Intermediate,Configure export on server Mount on client using mount server:/share /mnt NFS is commonly used for shared storage.,2026-06-16 12:45:40.229,{Linux},Technical,gfg,
78,What are context processors in Django and how are they used?,Django,Intermediate,"A context processor in Django is a function that injects extra variables into the template context, making them available in all templates without needing to pass them explicitly in every view. Defined as Python functions that take a request object and return a dictionary of data. Commonly used for site-wide data, like the logged-in user, site settings, or notifications. Configured in the TEMPLATES setting under OPTIONS > context_processors. Example: Django’s built-in django.contrib.auth.context_processors.auth automatically adds the user object to every template.",2026-06-16 12:45:40.229,"{Python,Django}",Technical,gfg,
79,What is the difference between function-based views and class-based views in Django?,Django,Intermediate,"Function-Based Views (FBVs) Class-Based Views (CBVs) Implemented as simple Python functions Implemented as Python classes Explicit and straightforward; logic is written directly in the function Provide structure by organizing logic into class methods Easier to write and understand for small, simple views Better suited for complex views with reusable behaviors Less reusable; code duplication is common for similar views Promote reusability through inheritance and mixins Offer more control and flexibility in a direct way Encourage a more structured, object-oriented approach Example: def my_view(request): ... Example: class MyView(View): def get(self, request): ...",2026-06-16 12:45:40.229,"{Python,Django}",Technical,gfg,
80,How does Django encourage clean and reusable templates?,Django,Intermediate,"Django promotes clean and reusable templates through its template inheritance system and modular structure. Template inheritance with {% extends %} : Allows defining a common base template (e.g., base.html) that holds site-wide elements like navigation, header, and footer. Other templates extend it and only override specific blocks. Block tags ( {% block %} ) : Enable customization of specific sections without duplicating the entire template. Including smaller templates with {% include %} : Helps reuse components such as navbars, forms, or sidebars across multiple pages. App-specific template organization : Storing templates inside each app’s directory (e.g., app_name/templates/app_name/) prevents conflicts and keeps templates maintainable. Separation of concerns : Business logic stays in views, while templates handle presentation, ensuring clarity and maintainability.",2026-06-16 12:45:40.229,"{Python,Django}",Technical,gfg,
